Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       6	       0	       3	       0	       1	      10	        0.60	         0.00	        0.30	         0.00	          0.10	          1.00	         5.90	            3	            4	            7	            8	            9
     1	       0	       0	       0	       0	       1	       1	        0.00	         0.00	        0.00	         0.00	          1.00	          1.00	         9.00	            9	            9	            9	            9	            9
     2	       1	       0	       0	       0	       4	       5	        0.20	         0.00	        0.00	         0.00	          0.80	          1.00	         8.60	            5	            5	            8	           12	           13
     3	       1	       0	       0	       0	       1	       2	        0.50	         0.00	        0.00	         0.00	          0.50	          1.00	        10.00	            9	            9	           11	           11	           11
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
