Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       9	       1	       9	       3	       4	      26	        0.35	         0.04	        0.35	         0.12	          0.15	          1.00	         5.50	            2	            3	            4	            5	           15
     1	      10	       3	      10	       3	       4	      30	        0.33	         0.10	        0.33	         0.10	          0.13	          1.00	         5.17	            2	            3	            4	            5	           20
     2	       6	      10	       4	       1	       5	      26	        0.23	         0.38	        0.15	         0.04	          0.19	          1.00	         5.85	            1	            3	            3	            9	           20
     3	       1	      14	       3	       3	       4	      25	        0.04	         0.56	        0.12	         0.12	          0.16	          1.00	         6.08	            1	            2	            3	            7	           27
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
