Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      25	      20	      17	      13	       7	      82	        0.30	         0.24	        0.21	         0.16	          0.09	          1.00	         4.27	            1	            3	            4	            5	           14
     1	       0	       5	       1	       1	       0	       7	        0.00	         0.71	        0.14	         0.14	          0.00	          1.00	         4.43	            2	            3	            5	            6	            6
     2	       3	       4	       0	       0	       0	       7	        0.43	         0.57	        0.00	         0.00	          0.00	          1.00	         4.00	            1	            1	            4	            7	            9
     3	       0	       7	       1	       1	       0	       9	        0.00	         0.78	        0.11	         0.11	          0.00	          1.00	         5.44	            2	            3	            3	            8	           12
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
