Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      24	      19	      16	      18	      24	     101	        0.24	         0.19	        0.16	         0.18	          0.24	          1.00	         5.47	            1	            4	            5	            7	           18
     1	       2	       5	       4	       5	      12	      28	        0.07	         0.18	        0.14	         0.18	          0.43	          1.00	         5.68	            1	            5	            5	            6	           14
     2	       2	       3	       4	       3	      10	      22	        0.09	         0.14	        0.18	         0.14	          0.45	          1.00	         8.50	            2	            5	            8	           11	           20
     3	       4	       5	       0	       5	       4	      18	        0.22	         0.28	        0.00	         0.28	          0.22	          1.00	         7.11	            2	            3	            6	           10	           16
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
