Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      40	      17	      34	       6	       4	     101	        0.40	         0.17	        0.34	         0.06	          0.04	          1.00	         3.06	            1	            2	            3	            4	            7
     1	       9	       6	       9	       4	       1	      29	        0.31	         0.21	        0.31	         0.14	          0.03	          1.00	         4.14	            1	            3	            3	            4	           22
     2	       8	      18	       7	       9	       3	      45	        0.18	         0.40	        0.16	         0.20	          0.07	          1.00	         4.18	            1	            3	            4	            5	           12
     3	       4	      27	       3	       9	       5	      48	        0.08	         0.56	        0.06	         0.19	          0.10	          1.00	         5.31	            1	            4	            5	            7	           11
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
