Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      34	      34	      39	      26	      13	     146	        0.23	         0.23	        0.27	         0.18	          0.09	          1.00	         4.05	            1	            3	            4	            5	           15
     1	       6	      20	       2	       7	       2	      37	        0.16	         0.54	        0.05	         0.19	          0.05	          1.00	         4.14	            1	            3	            4	            5	            9
     2	       4	      17	       1	       5	       1	      28	        0.14	         0.61	        0.04	         0.18	          0.04	          1.00	         3.57	            1	            2	            4	            5	            8
     3	       4	      24	       4	       3	       0	      35	        0.11	         0.69	        0.11	         0.09	          0.00	          1.00	         3.74	            1	            2	            3	            5	            7
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
