Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      62	      54	      11	      17	      21	     165	        0.38	         0.33	        0.07	         0.10	          0.13	          1.00	         4.39	            1	            2	            4	            5	           20
     1	      11	      17	       4	       6	       4	      42	        0.26	         0.40	        0.10	         0.14	          0.10	          1.00	         6.33	            1	            2	            4	            7	           79
     2	      14	      23	       1	       4	      15	      57	        0.25	         0.40	        0.02	         0.07	          0.26	          1.00	         5.75	            1	            2	            5	            8	           21
     3	      10	      11	       3	       6	       1	      31	        0.32	         0.35	        0.10	         0.19	          0.03	          1.00	         3.74	            1	            2	            3	            5	           11
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
