Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      21	      97	      14	      42	      21	     195	        0.11	         0.50	        0.07	         0.22	          0.11	          1.00	         4.51	            1	            3	            4	            5	           19
     1	       0	       1	       0	       0	       3	       4	        0.00	         0.25	        0.00	         0.00	          0.75	          1.00	        12.25	            8	           11	           15	           15	           15
     2	       2	       0	       0	       3	       0	       5	        0.40	         0.00	        0.00	         0.60	          0.00	          1.00	         7.20	            3	            5	            9	            9	           10
     3	       1	       6	       3	       2	       3	      15	        0.07	         0.40	        0.20	         0.13	          0.20	          1.00	         4.67	            2	            2	            4	            5	           16
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
