Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       8	       3	       7	       1	       7	      26	        0.31	         0.12	        0.27	         0.04	          0.27	          1.00	         5.42	            2	            3	            6	            6	           12
     1	       0	       4	       5	       3	       8	      20	        0.00	         0.20	        0.25	         0.15	          0.40	          1.00	         7.85	            3	            7	            8	           10	           12
     2	       1	       7	       6	       7	      13	      34	        0.03	         0.21	        0.18	         0.21	          0.38	          1.00	         8.35	            3	            6	            8	           11	           14
     3	       0	      10	       2	       3	      14	      29	        0.00	         0.34	        0.07	         0.10	          0.48	          1.00	         8.03	            2	            5	            7	           10	           17
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
