Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      10	      23	       3	       6	      10	      52	        0.19	         0.44	        0.06	         0.12	          0.19	          1.00	         7.85	            1	            5	            6	           11	           19
     1	       0	       3	       0	       2	      11	      16	        0.00	         0.19	        0.00	         0.13	          0.69	          1.00	        19.63	            5	            8	           25	           29	           32
     2	       0	       2	       1	       2	       6	      11	        0.00	         0.18	        0.09	         0.18	          0.55	          1.00	        18.00	            3	           10	           18	           25	           34
     3	       0	       0	       0	       3	      12	      15	        0.00	         0.00	        0.00	         0.20	          0.80	          1.00	        23.13	            6	           17	           19	           33	           48
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
