Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      14	       5	       3	       0	       4	      26	        0.54	         0.19	        0.12	         0.00	          0.15	          1.00	         4.15	            2	            3	            4	            6	            7
     1	       2	       4	       4	       0	       2	      12	        0.17	         0.33	        0.33	         0.00	          0.17	          1.00	         5.83	            2	            5	            6	            7	           10
     2	       5	       9	       3	       3	       4	      24	        0.21	         0.38	        0.13	         0.13	          0.17	          1.00	         6.71	            2	            4	            6	           10	           13
     3	       1	       9	       2	       0	       4	      16	        0.06	         0.56	        0.13	         0.00	          0.25	          1.00	         6.38	            2	            3	            8	           10	           11
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
