Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      36	      35	      14	       3	       4	      92	        0.39	         0.38	        0.15	         0.03	          0.04	          1.00	         3.48	            1	            2	            3	            4	           16
     1	       8	       3	       3	       2	       1	      17	        0.47	         0.18	        0.18	         0.12	          0.06	          1.00	         3.82	            1	            1	            2	            5	           19
     2	       5	       0	       1	       0	       1	       7	        0.71	         0.00	        0.14	         0.00	          0.14	          1.00	         2.71	            1	            1	            1	            5	            8
     3	       1	       2	       0	       0	       1	       4	        0.25	         0.50	        0.00	         0.00	          0.25	          1.00	         4.00	            1	            2	            3	           10	           10
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
