Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      10	       1	       2	       2	       2	      17	        0.59	         0.06	        0.12	         0.12	          0.12	          1.00	         5.12	            2	            4	            5	            7	            9
     1	       1	       8	       4	       0	       7	      20	        0.05	         0.40	        0.20	         0.00	          0.35	          1.00	         5.40	            2	            4	            5	            8	           13
     2	       2	       3	       4	       2	       3	      14	        0.14	         0.21	        0.29	         0.14	          0.21	          1.00	         6.07	            3	            3	            4	            6	           25
     3	       0	       1	       3	       1	       3	       8	        0.00	         0.13	        0.38	         0.13	          0.38	          1.00	         5.00	            3	            3	            4	            5	           14
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
