Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       2	       0	       0	       0	       0	       2	        1.00	         0.00	        0.00	         0.00	          0.00	          1.00	         3.00	            3	            3	            3	            3	            3
     1	       1	       0	       0	       0	       0	       1	        1.00	         0.00	        0.00	         0.00	          0.00	          1.00	         5.00	            5	            5	            5	            5	            5
     2	       1	       0	       1	       0	       4	       6	        0.17	         0.00	        0.17	         0.00	          0.67	          1.00	        10.67	            7	            8	           10	           10	           20
     3	       3	       0	       2	       1	       5	      11	        0.27	         0.00	        0.18	         0.09	          0.45	          1.00	        10.18	            5	            5	           10	           12	           20
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
