Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       8	       0	       2	       0	       1	      11	        0.73	         0.00	        0.18	         0.00	          0.09	          1.00	         3.18	            1	            1	            2	            5	            7
     1	       2	       0	       3	       0	       0	       5	        0.40	         0.00	        0.60	         0.00	          0.00	          1.00	         6.60	            5	            6	            7	            7	            8
     2	       1	       0	       1	       1	       0	       3	        0.33	         0.00	        0.33	         0.33	          0.00	          1.00	         6.33	            5	            5	            6	            8	            8
     3	       3	       2	       0	       0	       9	      14	        0.21	         0.14	        0.00	         0.00	          0.64	          1.00	         9.50	            2	            5	            8	           12	           28
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
