Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      19	      18	       8	       5	       4	      54	        0.35	         0.33	        0.15	         0.09	          0.07	          1.00	         4.26	            1	            2	            4	            4	           19
     1	       1	       6	       1	       2	       3	      13	        0.08	         0.46	        0.08	         0.15	          0.23	          1.00	         5.31	            2	            4	            5	            6	           10
     2	       0	       5	       0	       6	       3	      14	        0.00	         0.36	        0.00	         0.43	          0.21	          1.00	         6.00	            2	            4	            6	            8	           11
     3	       0	       5	       0	       2	       1	       8	        0.00	         0.63	        0.00	         0.25	          0.13	          1.00	         8.50	            2	            5	           10	           11	           20
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
