Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      38	      47	      22	      25	      44	     176	        0.22	         0.27	        0.13	         0.14	          0.25	          1.00	         7.95	            1	            4	            7	           11	           43
     1	       4	      19	       3	       6	      25	      57	        0.07	         0.33	        0.05	         0.11	          0.44	          1.00	        10.67	            1	            5	            9	           14	           29
     2	       0	      27	       3	       8	      24	      62	        0.00	         0.44	        0.05	         0.13	          0.39	          1.00	        10.94	            2	            7	            9	           13	           32
     3	       1	      24	       5	      23	      57	     110	        0.01	         0.22	        0.05	         0.21	          0.52	          1.00	        15.09	            2	            8	           12	           17	          128
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
