Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      12	       1	       2	       0	       2	      17	        0.71	         0.06	        0.12	         0.00	          0.12	          1.00	         5.24	            1	            4	            4	            7	           14
     1	       2	       0	       2	       0	       0	       4	        0.50	         0.00	        0.50	         0.00	          0.00	          1.00	         4.75	            3	            3	            6	            7	            7
     2	       2	       1	       2	       0	       0	       5	        0.40	         0.20	        0.40	         0.00	          0.00	          1.00	         7.20	            5	            6	            6	            7	           12
     3	       7	       1	       0	       2	       2	      12	        0.58	         0.08	        0.00	         0.17	          0.17	          1.00	        13.58	            1	            5	            9	           29	           43
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
