Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       4	       7	       1	       0	       3	      15	        0.27	         0.47	        0.07	         0.00	          0.20	          1.00	         5.47	            2	            3	            5	            8	           11
     1	       6	       6	       1	       2	       0	      15	        0.40	         0.40	        0.07	         0.13	          0.00	          1.00	         5.27	            1	            4	            5	            6	            9
     2	       5	       3	       6	       1	       0	      15	        0.33	         0.20	        0.40	         0.07	          0.00	          1.00	         3.27	            2	            2	            3	            4	            8
     3	       6	       0	       1	       1	       0	       8	        0.75	         0.00	        0.13	         0.13	          0.00	          1.00	         4.00	            1	            3	            3	            5	           11
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
