Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      13	       5	       5	       0	       1	      24	        0.54	         0.21	        0.21	         0.00	          0.04	          1.00	         4.21	            2	            3	            3	            4	           13
     1	       3	       4	       1	       2	       2	      12	        0.25	         0.33	        0.08	         0.17	          0.17	          1.00	         5.17	            2	            3	            6	            7	           11
     2	       0	       8	       1	       2	       2	      13	        0.00	         0.62	        0.08	         0.15	          0.15	          1.00	         6.38	            4	            5	            6	            7	           11
     3	       0	       5	       3	       3	       2	      13	        0.00	         0.38	        0.23	         0.23	          0.15	          1.00	         7.08	            3	            4	            7	            7	           15
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
