Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       3	       1	       1	       0	       3	       8	        0.38	         0.13	        0.13	         0.00	          0.38	          1.00	         6.63	            2	            5	            7	           10	           10
     1	       3	       0	       0	       0	       3	       6	        0.50	         0.00	        0.00	         0.00	          0.50	          1.00	         7.50	            4	            6	            7	            8	           14
     2	       1	       0	       1	       0	       1	       3	        0.33	         0.00	        0.33	         0.00	          0.33	          1.00	         9.00	            8	            8	            9	           10	           10
     3	       1	       1	       3	       2	       0	       7	        0.14	         0.14	        0.43	         0.29	          0.00	          1.00	         4.14	            1	            2	            5	            6	            6
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
