Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       9	       2	       5	       4	       2	      22	        0.41	         0.09	        0.23	         0.18	          0.09	          1.00	         4.05	            2	            3	            4	            5	            8
     1	       3	       1	       2	       3	       9	      18	        0.17	         0.06	        0.11	         0.17	          0.50	          1.00	         6.61	            1	            4	            6	            9	           12
     2	       1	       8	       0	       3	       8	      20	        0.05	         0.40	        0.00	         0.15	          0.40	          1.00	         8.70	            1	            4	            5	           11	           45
     3	       0	       3	       0	       3	       2	       8	        0.00	         0.38	        0.00	         0.38	          0.25	          1.00	         9.75	            2	            5	            6	           17	           30
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
