Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       7	       0	       1	       1	       0	       9	        0.78	         0.00	        0.11	         0.11	          0.00	          1.00	         4.67	            3	            3	            4	            6	            7
     1	       5	       0	       1	       1	       0	       7	        0.71	         0.00	        0.14	         0.14	          0.00	          1.00	         4.57	            2	            3	            5	            6	            7
     2	       6	       1	       0	       0	       0	       7	        0.86	         0.14	        0.00	         0.00	          0.00	          1.00	         3.71	            1	            2	            4	            5	            7
     3	       3	       1	       0	       0	       0	       4	        0.75	         0.25	        0.00	         0.00	          0.00	          1.00	         3.00	            1	            3	            4	            4	            4
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
