Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      11	      21	       6	       3	       8	      49	        0.22	         0.43	        0.12	         0.06	          0.16	          1.00	         4.61	            1	            3	            5	            6	            8
     1	       1	       0	       2	       1	       5	       9	        0.11	         0.00	        0.22	         0.11	          0.56	          1.00	         5.78	            1	            5	            6	            6	           12
     2	       1	       5	       0	       2	       0	       8	        0.13	         0.63	        0.00	         0.25	          0.00	          1.00	         5.75	            1	            4	            7	            7	           12
     3	       1	       4	       1	       4	       3	      13	        0.08	         0.31	        0.08	         0.31	          0.23	          1.00	         7.69	            1	            5	            7	            9	           19
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
