Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       5	       0	       0	       0	       0	       5	        1.00	         0.00	        0.00	         0.00	          0.00	          1.00	         4.20	            2	            3	            4	            4	            8
     1	       5	       4	       2	       1	       1	      13	        0.38	         0.31	        0.15	         0.08	          0.08	          1.00	         5.54	            2	            4	            4	            6	           13
     2	       7	      11	       9	       3	       2	      32	        0.22	         0.34	        0.28	         0.09	          0.06	          1.00	         3.97	            1	            3	            4	            4	           11
     3	       8	       7	       3	       1	       2	      21	        0.38	         0.33	        0.14	         0.05	          0.10	          1.00	         4.48	            2	            3	            4	            7	            8
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
