Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      23	      13	       3	       1	       7	      47	        0.49	         0.28	        0.06	         0.02	          0.15	          1.00	         3.96	            2	            2	            3	            5	           12
     1	       6	       5	       0	       1	       0	      12	        0.50	         0.42	        0.00	         0.08	          0.00	          1.00	         3.67	            1	            2	            3	            6	            8
     2	       6	       6	       0	       1	       0	      13	        0.46	         0.46	        0.00	         0.08	          0.00	          1.00	         3.31	            2	            2	            4	            4	            5
     3	       4	       3	       2	       1	       1	      11	        0.36	         0.27	        0.18	         0.09	          0.09	          1.00	         6.45	            3	            4	            6	            8	           13
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
