Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      42	      43	      15	      18	      30	     148	        0.28	         0.29	        0.10	         0.12	          0.20	          1.00	         5.33	            1	            3	            5	            7	           19
     1	       2	       0	       1	       4	       3	      10	        0.20	         0.00	        0.10	         0.40	          0.30	          1.00	         8.10	            1	            3	            8	           10	           21
     2	       1	       1	       0	       0	       3	       5	        0.20	         0.20	        0.00	         0.00	          0.60	          1.00	        10.20	            1	            8	           12	           14	           16
     3	       1	       0	       3	       1	       9	      14	        0.07	         0.00	        0.21	         0.07	          0.64	          1.00	        13.57	            1	            7	           13	           17	           36
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
