Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      12	       1	       2	       2	       2	      19	        0.63	         0.05	        0.11	         0.11	          0.11	          1.00	         3.21	            1	            2	            3	            4	            6
     1	       3	       4	       0	       0	       1	       8	        0.38	         0.50	        0.00	         0.00	          0.13	          1.00	         4.25	            1	            2	            3	           10	           11
     2	       2	       4	       0	       2	       5	      13	        0.15	         0.31	        0.00	         0.15	          0.38	          1.00	         7.62	            2	            2	            7	           11	           17
     3	       0	       3	       0	       0	       0	       3	        0.00	         1.00	        0.00	         0.00	          0.00	          1.00	         6.67	            5	            5	            7	            8	            8
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
