Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       3	       1	       7	       5	       7	      23	        0.13	         0.04	        0.30	         0.22	          0.30	          1.00	         5.74	            1	            4	            5	            8	           12
     1	       1	       1	       1	       2	       2	       7	        0.14	         0.14	        0.14	         0.29	          0.29	          1.00	         5.43	            2	            4	            5	            8	            9
     2	       1	       1	       0	       1	       4	       7	        0.14	         0.14	        0.00	         0.14	          0.57	          1.00	         7.57	            5	            6	            8	            9	           10
     3	       0	       1	       0	       0	       0	       1	        0.00	         1.00	        0.00	         0.00	          0.00	          1.00	         5.00	            5	            5	            5	            5	            5
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
