Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      77	     133	      22	      63	      21	     316	        0.24	         0.42	        0.07	         0.20	          0.07	          1.00	         4.82	            1	            3	            5	            6	           26
     1	      14	      21	       1	      10	      16	      62	        0.23	         0.34	        0.02	         0.16	          0.26	          1.00	         6.52	            1	            4	            6	            8	           21
     2	      22	      26	       8	      12	       9	      77	        0.29	         0.34	        0.10	         0.16	          0.12	          1.00	         5.96	            1	            2	            6	            8	           21
     3	      10	      18	       0	       4	      10	      42	        0.24	         0.43	        0.00	         0.10	          0.24	          1.00	         8.81	            1	            3	            7	            9	           56
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
