Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       9	       0	       0	       0	       2	      11	        0.82	         0.00	        0.00	         0.00	          0.18	          1.00	         3.55	            1	            1	            3	            6	            8
     1	       7	       1	       2	       0	       2	      12	        0.58	         0.08	        0.17	         0.00	          0.17	          1.00	         3.75	            1	            2	            3	            6	            8
     2	       3	       0	       2	       0	       2	       7	        0.43	         0.00	        0.29	         0.00	          0.29	          1.00	         7.29	            1	            3	            8	           13	           13
     3	       2	       0	       0	       0	       1	       3	        0.67	         0.00	        0.00	         0.00	          0.33	          1.00	         8.67	            1	            1	           11	           14	           14
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
