Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      20	       8	       5	       8	       5	      46	        0.43	         0.17	        0.11	         0.17	          0.11	          1.00	         4.33	            1	            3	            4	            6	           11
     1	       3	       9	       1	       1	       8	      22	        0.14	         0.41	        0.05	         0.05	          0.36	          1.00	         5.77	            2	            3	            6	            8	           10
     2	       3	      12	       0	       2	      18	      35	        0.09	         0.34	        0.00	         0.06	          0.51	          1.00	         8.97	            2	            5	            9	           12	           19
     3	       2	      10	       3	       5	       5	      25	        0.08	         0.40	        0.12	         0.20	          0.20	          1.00	        10.36	            1	            5	            8	           11	           50
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
