Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      25	      27	      20	      20	       9	     101	        0.25	         0.27	        0.20	         0.20	          0.09	          1.00	         4.36	            2	            3	            4	            5	           12
     1	       1	       7	       1	       3	       3	      15	        0.07	         0.47	        0.07	         0.20	          0.20	          1.00	         6.00	            2	            3	            6	            7	           15
     2	       3	       3	       2	       2	       2	      12	        0.25	         0.25	        0.17	         0.17	          0.17	          1.00	         5.33	            1	            3	            5	            9	           12
     3	       2	       3	       1	       1	       0	       7	        0.29	         0.43	        0.14	         0.14	          0.00	          1.00	         3.29	            1	            1	            4	            4	            6
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
