Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      23	      70	       4	       3	       3	     103	        0.22	         0.68	        0.04	         0.03	          0.03	          1.00	         3.34	            1	            2	            3	            4	           15
     1	       6	      19	       0	       1	       3	      29	        0.21	         0.66	        0.00	         0.03	          0.10	          1.00	         3.59	            1	            2	            3	            5	           10
     2	      17	      21	       0	       1	       2	      41	        0.41	         0.51	        0.00	         0.02	          0.05	          1.00	         3.34	            1	            1	            2	            5	           16
     3	       9	      22	       2	       2	       1	      36	        0.25	         0.61	        0.06	         0.06	          0.03	          1.00	         4.03	            1	            2	            3	            5	           13
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
