Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       5	       0	       4	       0	       3	      12	        0.42	         0.00	        0.33	         0.00	          0.25	          1.00	         7.00	            2	            6	            7	            9	           13
     1	       1	       0	       6	       0	       4	      11	        0.09	         0.00	        0.55	         0.00	          0.36	          1.00	         6.45	            4	            4	            6	            8	           10
     2	       3	       0	       2	       5	       1	      11	        0.27	         0.00	        0.18	         0.45	          0.09	          1.00	         5.64	            3	            4	            5	            6	           11
     3	       1	       4	       2	       2	       0	       9	        0.11	         0.44	        0.22	         0.22	          0.00	          1.00	         5.11	            1	            5	            6	            6	            8
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
