Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       4	       1	       1	       1	       2	       9	        0.44	         0.11	        0.11	         0.11	          0.22	          1.00	         5.44	            2	            3	            7	            7	           11
     1	       1	       0	       0	       1	       0	       2	        0.50	         0.00	        0.00	         0.50	          0.00	          1.00	         5.50	            3	            3	            8	            8	            8
     2	       0	       1	       0	       0	       0	       1	        0.00	         1.00	        0.00	         0.00	          0.00	          1.00	         3.00	            3	            3	            3	            3	            3
     3	       2	       0	       1	       0	       0	       3	        0.67	         0.00	        0.33	         0.00	          0.00	          1.00	         3.33	            3	            3	            3	            4	            4
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
