Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      10	       3	      15	       7	       6	      41	        0.24	         0.07	        0.37	         0.17	          0.15	          1.00	         5.27	            3	            4	            5	            6	           10
     1	       1	      14	      11	       3	      25	      54	        0.02	         0.26	        0.20	         0.06	          0.46	          1.00	        12.28	            4	            6	            7	           24	           37
     2	       0	      12	      17	       5	      72	     106	        0.00	         0.11	        0.16	         0.05	          0.68	          1.00	        23.31	            3	            6	           26	           40	           49
     3	       2	      11	       8	       7	      92	     120	        0.02	         0.09	        0.07	         0.06	          0.77	          1.00	        30.33	            3	            8	           37	           44	           73
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
