Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       0	       6	       0	       1	       4	      11	        0.00	         0.55	        0.00	         0.09	          0.36	          1.00	         7.36	            2	            3	            9	            9	           17
     1	       0	       6	       1	       1	       4	      12	        0.00	         0.50	        0.08	         0.08	          0.33	          1.00	         6.33	            4	            5	            7	            8	            9
     2	       2	       0	       1	       1	       1	       5	        0.40	         0.00	        0.20	         0.20	          0.20	          1.00	         7.20	            4	            4	            4	            6	           18
     3	       1	       2	       1	       0	       2	       6	        0.17	         0.33	        0.17	         0.00	          0.33	          1.00	         7.17	            4	            5	            7	           10	           11
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
