Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      30	      17	      11	       1	       5	      64	        0.47	         0.27	        0.17	         0.02	          0.08	          1.00	         4.70	            1	            3	            3	            5	           26
     1	       2	      12	       1	       0	       2	      17	        0.12	         0.71	        0.06	         0.00	          0.12	          1.00	         8.29	            2	            3	            4	            6	           67
     2	       1	      14	       1	       2	       5	      23	        0.04	         0.61	        0.04	         0.09	          0.22	          1.00	         5.65	            1	            3	            5	            7	           15
     3	       1	      19	       4	       1	       9	      34	        0.03	         0.56	        0.12	         0.03	          0.26	          1.00	         6.26	            1	            3	            5	            9	           14
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
