Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      14	       2	       7	       1	       2	      26	        0.54	         0.08	        0.27	         0.04	          0.08	          1.00	         4.00	            1	            2	            4	            5	            8
     1	       8	       3	       2	       1	       1	      15	        0.53	         0.20	        0.13	         0.07	          0.07	          1.00	         3.60	            1	            2	            3	            5	            8
     2	       2	       0	       2	       1	       1	       6	        0.33	         0.00	        0.33	         0.17	          0.17	          1.00	         9.83	            2	            3	            9	           12	           29
     3	       0	       0	       0	       0	       2	       2	        0.00	         0.00	        0.00	         0.00	          1.00	          1.00	         8.00	            7	            7	            9	            9	            9
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
