Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      23	       1	       5	       6	       1	      36	        0.64	         0.03	        0.14	         0.17	          0.03	          1.00	         3.31	            1	            2	            3	            4	            8
     1	      11	       4	       2	       0	       0	      17	        0.65	         0.24	        0.12	         0.00	          0.00	          1.00	         3.00	            1	            2	            3	            4	            6
     2	       3	       9	       6	       1	       0	      19	        0.16	         0.47	        0.32	         0.05	          0.00	          1.00	         3.32	            1	            2	            3	            5	            6
     3	       6	      11	       4	       1	       1	      23	        0.26	         0.48	        0.17	         0.04	          0.04	          1.00	         3.43	            1	            3	            3	            4	            6
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
