Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       8	       4	       3	       0	       0	      15	        0.53	         0.27	        0.20	         0.00	          0.00	          1.00	         3.47	            1	            2	            3	            5	            7
     1	      10	       4	       0	       0	       0	      14	        0.71	         0.29	        0.00	         0.00	          0.00	          1.00	         3.57	            1	            1	            3	            6	            9
     2	       8	       6	       0	       1	       0	      15	        0.53	         0.40	        0.00	         0.07	          0.00	          1.00	         3.67	            1	            1	            4	            6	            8
     3	       7	       9	       0	       1	       1	      18	        0.39	         0.50	        0.00	         0.06	          0.06	          1.00	         4.72	            1	            2	            5	            7	           11
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
