Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      13	       3	       5	       1	       1	      23	        0.57	         0.13	        0.22	         0.04	          0.04	          1.00	         3.13	            1	            2	            3	            4	            5
     1	       3	       0	       0	       0	       0	       3	        1.00	         0.00	        0.00	         0.00	          0.00	          1.00	         4.33	            4	            4	            4	            5	            5
     2	       1	       1	       0	       0	       0	       2	        0.50	         0.50	        0.00	         0.00	          0.00	          1.00	         2.00	            1	            1	            3	            3	            3
     3	       1	       1	       1	       1	       1	       5	        0.20	         0.20	        0.20	         0.20	          0.20	          1.00	         5.20	            3	            3	            4	            8	            8
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
