Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       2	       1	       1	       0	       1	       5	        0.40	         0.20	        0.20	         0.00	          0.20	          1.00	         5.20	            3	            5	            5	            6	            7
     1	       2	       0	       2	       0	       1	       5	        0.40	         0.00	        0.40	         0.00	          0.20	          1.00	         4.20	            3	            3	            4	            5	            6
     2	       1	       0	       0	       0	       0	       1	        1.00	         0.00	        0.00	         0.00	          0.00	          1.00	         3.00	            3	            3	            3	            3	            3
     3	       1	       1	       1	       0	       0	       3	        0.33	         0.33	        0.33	         0.00	          0.00	          1.00	         8.00	            3	            3	            6	           15	           15
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
