Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      34	       7	       9	       1	       2	      53	        0.64	         0.13	        0.17	         0.02	          0.04	          1.00	         2.92	            1	            2	            2	            3	           13
     1	       2	       3	       3	       0	       0	       8	        0.25	         0.38	        0.38	         0.00	          0.00	          1.00	         2.63	            1	            2	            3	            3	            4
     2	       3	       1	       3	       0	       0	       7	        0.43	         0.14	        0.43	         0.00	          0.00	          1.00	         4.29	            3	            3	            3	            7	            7
     3	       0	       5	       0	       0	       0	       5	        0.00	         1.00	        0.00	         0.00	          0.00	          1.00	         4.80	            3	            3	            3	            3	           12
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
