Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      50	       0	       2	       0	       5	      57	        0.88	         0.00	        0.04	         0.00	          0.09	          1.00	         3.37	            1	            1	            3	            4	           12
     1	      16	       4	       1	       2	       2	      25	        0.64	         0.16	        0.04	         0.08	          0.08	          1.00	         3.08	            1	            1	            2	            4	           11
     2	      11	       0	       2	       4	       1	      18	        0.61	         0.00	        0.11	         0.22	          0.06	          1.00	         6.39	            1	            3	            5	            6	           24
     3	      15	       2	       0	       0	       1	      18	        0.83	         0.11	        0.00	         0.00	          0.06	          1.00	         4.44	            1	            2	            3	            6	           13
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
