Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	     102	     176	      30	      39	      21	     368	        0.28	         0.48	        0.08	         0.11	          0.06	          1.00	         3.89	            1	            3	            4	            5	           18
     1	       8	      32	       3	      18	      16	      77	        0.10	         0.42	        0.04	         0.23	          0.21	          1.00	         5.79	            1	            4	            6	            8	           11
     2	       8	      17	       3	      12	      14	      54	        0.15	         0.31	        0.06	         0.22	          0.26	          1.00	         6.22	            1	            4	            6	            8	           17
     3	       7	      12	       2	       8	      18	      47	        0.15	         0.26	        0.04	         0.17	          0.38	          1.00	         9.13	            1	            3	            6	           11	           39
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
