Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       1	       0	       2	       0	       3	       6	        0.17	         0.00	        0.33	         0.00	          0.50	          1.00	         6.50	            3	            5	            7	            9	            9
     1	       3	       0	       0	       0	       1	       4	        0.75	         0.00	        0.00	         0.00	          0.25	          1.00	         8.50	            6	            7	            9	           12	           12
     2	       2	       0	       1	       0	       2	       5	        0.40	         0.00	        0.20	         0.00	          0.40	          1.00	        10.80	            6	           11	           11	           12	           14
     3	       1	       0	       0	       0	       3	       4	        0.25	         0.00	        0.00	         0.00	          0.75	          1.00	        12.50	           10	           11	           13	           16	           16
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
