Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       8	       0	       1	       1	       0	      10	        0.80	         0.00	        0.10	         0.10	          0.00	          1.00	         6.20	            4	            4	            5	            7	           11
     1	       3	       1	       0	       0	       2	       6	        0.50	         0.17	        0.00	         0.00	          0.33	          1.00	         4.33	            2	            2	            4	            7	            9
     2	       2	       2	       0	       0	       0	       4	        0.50	         0.50	        0.00	         0.00	          0.00	          1.00	         6.75	            2	            3	            4	           18	           18
     3	       0	       2	       1	       1	       0	       4	        0.00	         0.50	        0.25	         0.25	          0.00	          1.00	         3.75	            2	            2	            5	            6	            6
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
