Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      20	      10	      15	       3	       4	      52	        0.38	         0.19	        0.29	         0.06	          0.08	          1.00	         3.48	            1	            2	            3	            5	           11
     1	       3	       0	       5	       1	       3	      12	        0.25	         0.00	        0.42	         0.08	          0.25	          1.00	         4.75	            1	            4	            5	            5	            8
     2	       0	       3	       0	       2	       0	       5	        0.00	         0.60	        0.00	         0.40	          0.00	          1.00	         5.60	            4	            4	            4	            7	            9
     3	       1	       4	       2	       1	       4	      12	        0.08	         0.33	        0.17	         0.08	          0.33	          1.00	         5.58	            2	            4	            6	            7	           10
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
