Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      36	      56	      15	       7	      10	     124	        0.29	         0.45	        0.12	         0.06	          0.08	          1.00	         4.34	            1	            3	            4	            5	           20
     1	       5	      59	       4	       8	       0	      76	        0.07	         0.78	        0.05	         0.11	          0.00	          1.00	         4.24	            1	            3	            4	            5	            8
     2	       2	     101	      13	      36	      12	     164	        0.01	         0.62	        0.08	         0.22	          0.07	          1.00	         5.57	            1	            4	            5	            7	           24
     3	       5	      70	       7	      87	      25	     194	        0.03	         0.36	        0.04	         0.45	          0.13	          1.00	         5.92	            1	            4	            6	            7	           45
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
