Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      17	       1	       5	       1	       5	      29	        0.59	         0.03	        0.17	         0.03	          0.17	          1.00	         4.83	            1	            2	            5	            6	           12
     1	       0	       0	       1	       0	       1	       2	        0.00	         0.00	        0.50	         0.00	          0.50	          1.00	         7.50	            7	            7	            8	            8	            8
     2	       1	       9	       4	       5	       9	      28	        0.04	         0.32	        0.14	         0.18	          0.32	          1.00	        10.14	            2	            6	            9	           15	           29
     3	       3	      14	       2	       4	      26	      49	        0.06	         0.29	        0.04	         0.08	          0.53	          1.00	        16.27	            1	            5	           11	           24	           97
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
