Author	Full Name	ID	Time Period	h index	Number of publications 	Number of citations 	Degree 	Betweenness 	Closeness 	Eigenvector 	Clustering Coefficient	Strength	Constraint	Effective Size	Efficiency	Academic Tenure 0 = lecturer, 1 = senior lecturer, 2 = reader, 3 = professor	Clinical Activity(1=clinician, 0=non clinician)	Department 1 = Clinical Sciences, 2 = Kennedy Institue of Rheumatology, 3 = Medicine, 4 = NHLI, 5 = School of Public Health, 6 = Surgery and Cancer	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max	 Team.Mean	  Team.Min	   Team.Q1	   Team.Q2	   Team.Q3	  Team.Max	  All.1st	 All.Last	  All.2nd	 All.PenU	All.Other	All.Total	     All.1st%	     All.Last%	     All.2nd%	     All.PenU%	     All.Other%	     All.Total%	Solo.Total	     Solo.Total%	  Team.1st	 Team.Last	  Team.2nd	 Team.PenU	Team.Other	Team.Total	     Team.1st%	     Team.Last%	     Team.2nd%	     Team.PenU%	     Team.Other%	     Team.Total%	  NAlphaTeam.1st	 NAlphaTeam.Last	  NAlphaTeam.2nd	 NAlphaTeam.PenU	NAlphaTeam.Other	NAlphaTeam.Total	     NAlphaTeam.1st%	     NAlphaTeam.Last%	     NAlphaTeam.2nd%	     NAlphaTeam.PenU%	     NAlphaTeam.Other%	     NAlphaTeam.Total%	  AlphaTeam.1st	 AlphaTeam.Last	  AlphaTeam.2nd	 AlphaTeam.PenU	AlphaTeam.Other	AlphaTeam.Total	     AlphaTeam.1st%	     AlphaTeam.Last%	     AlphaTeam.2nd%	     AlphaTeam.PenU%	     AlphaTeam.Other%	     AlphaTeam.Total%
Dr Davies, J.C.		
Dr Davies, J.C.	Davies, Dr Jane Carolyn	142.0	1.0	9.0	17.0	260.0	 	 	 	 	 	 	 	 	 	1.0	1.0	4.0	
Dr Davies, J.C.	Davies, Dr Jane Carolyn	142.0	2.0	17.0	51.0	810.0	0.0233914089163655	0.136961009993833	0.00602839023873437	0.00123211944696966	0.322056956285144	349.0	0.043673054953679	114.419161839433	0.76791383784855	1.0	1.0	4.0	
Dr Davies, J.C.	Davies, Dr Jane Carolyn	142.0	3.0	19.0	80.0	1085.0	0.0168788701737767	0.0706299236905968	0.00496031694452287	2.07684770919699E-5	0.287173156772528	334.0	0.0401843807542696	99.5929051599417	0.743230635521953	1.0	1.0	4.0	
Dr Davies, J.E.R.		
Dr Davies, J.E.R.	Davies, Dr Justin Edgar Rees	25.0	1.0	2.0	2.0	40.0	 	 	 	 	 	 	 	 	 	0.0	1.0	4.0	
Dr Davies, J.E.R.	Davies, Dr Justin Edgar Rees	25.0	2.0	4.0	6.0	112.0	0.00156989321586345	6.44295911483505E-5	0.00515108661629337	2.0278884296918E-8	0.866666666666666	38.0	0.268875975375508	4.78987065566012	0.478987065566012	0.0	1.0	4.0	
Dr Davies, J.E.R.	Davies, Dr Justin Edgar Rees	25.0	3.0	8.0	23.0	193.0	0.00440866012001632	0.00943196347071802	0.00432718971409712	1.98953091503435E-6	0.336134453781512	60.0	0.211263089811037	7.84895639336815	0.603765876412935	0.0	1.0	4.0	
Professor Dazzi, F.		
Professor Dazzi, F.	Dazzi, Professor Francesco	366.0	1.0	13.0	18.0	1073.0	0.0238229624037002	0.0182503492369128	0.00914701036334861	0.0147139529223557	0.224038461538461	142.0	0.0559175374647293	57.9447990677278	0.891458447195812	3.0	1.0	2.0	
Professor Dazzi, F.	Dazzi, Professor Francesco	366.0	2.0	20.0	31.0	1672.0	0.0139720496211847	0.122469244126003	0.00597347896672668	2.33569931542896E-5	0.163432073544433	147.0	0.0357631289857319	79.2832967674803	0.890823559185172	3.0	1.0	2.0	
Professor Dazzi, F.	Dazzi, Professor Francesco	366.0	3.0	26.0	60.0	2180.0	0.0143596358194817	0.218780643754742	0.0051903179357833	3.22979086154393E-5	0.104642136314236	220.0	0.029078068092486	106.31583485195	0.932595042560967	3.0	1.0	2.0	
Dr De Iorio, M.		
Dr De Iorio, M.	De Iorio, Dr Maria	26.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	 	 	0.0	0.0	5.0	
Dr De Iorio, M.	De Iorio, Dr Maria	26.0	2.0	6.0	9.0	124.0	0.00188387185903614	6.98102178216662E-6	1.38958759771676E-5	0.00169353487864339	0.166666666666666	18.0	0.260556465384507	10.6666666666666	0.888888888888889	0.0	0.0	5.0	
Dr De Iorio, M.	De Iorio, Dr Maria	26.0	3.0	9.0	22.0	311.0	0.00491250699087533	0.0436898670079247	0.00489941133820913	4.31648431521716E-5	0.237516869095816	94.0	0.0785342672107012	33.7204598611739	0.864627175927538	0.0	0.0	5.0	
Dr De Paola, V.		
Dr De Paola, V.	De Paola, Dr Vincenzo	27.0	1.0	2.0	2.0	179.0	0.00293205691122464	0.0032866479589375	0.00790794239894443	0.00145273752679124	0.785714285714285	9.0	0.320322686080607	4.54920634920635	0.568650793650793	0.0	0.0	1.0	
Dr De Paola, V.	De Paola, Dr Vincenzo	27.0	2.0	9.0	15.0	514.0	0.00784946607931728	0.120852703352158	0.00426492338338367	4.21801369028014E-9	0.213877551020408	85.0	0.128130163978986	42.4676470588235	0.849352941176471	0.0	0.0	1.0	
Dr De Paola, V.	De Paola, Dr Vincenzo	27.0	3.0	11.0	30.0	607.0	0.00579423901487859	0.0614647270221735	0.00386895920400683	5.68001394990842E-7	0.279227053140096	103.0	0.189106903574004	38.0	0.826086956521739	0.0	0.0	1.0	
Dr De Silva, P.E.R.		
Dr De Silva, P.E.R.	De Silva, Dr Pettahandige Esalakumar Ranil (Ranil)	143.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	 	 	1.0	1.0	4.0	
Dr De Silva, P.E.R.	De Silva, Dr Pettahandige Esalakumar Ranil (Ranil)	143.0	2.0	2.0	5.0	24.0	 	 	 	 	 	14.0	0.336782457756315	6.53968253968253	0.653968253968254	1.0	1.0	4.0	
Dr De Silva, P.E.R.	De Silva, Dr Pettahandige Esalakumar Ranil (Ranil)	143.0	3.0	3.0	10.0	40.0	 	 	 	 	 	 	 	 	 	1.0	1.0	4.0	
Professor De Wolf, F.		
Professor De Wolf, F.	De Wolf, Professor Frank	368.0	1.0	10.0	15.0	1109.0	0.0267550193149249	0.0317056468016566	0.00877091067443925	0.00970072438664487	0.215372907153729	162.0	0.0661757418297043	64.1119436161862	0.878245802961455	3.0	0.0	5.0	
Professor De Wolf, F.	De Wolf, Professor Frank	368.0	2.0	15.0	27.0	1312.0	0.00784946607931728	0.0777641560560188	0.00483339067053135	1.88752677856049E-8	0.177959183673469	82.0	0.0803042333497874	43.7229056203605	0.87445811240721	3.0	0.0	5.0	
Professor De Wolf, F.	De Wolf, Professor Frank	368.0	3.0	17.0	42.0	1465.0	0.00982501398175066	0.0784573172210986	0.00482948003327099	3.53671260411538E-6	0.14052614052614	146.0	0.0617804415051905	70.7443591416194	0.906978963354095	3.0	0.0	5.0	
Dr Dean, J.L.E.		
Dr Dean, J.L.E.	Dean, Dr Jonathan Lewis Edward	28.0	1.0	6.0	6.0	563.0	0.00329856402512772	0.00335525283057444	0.00802819242591945	9.94662377440286E-4	0.583333333333333	40.0	0.30982430099374	6.19999999999999	0.688888888888888	0.0	0.0	2.0	
Dr Dean, J.L.E.	Dexter, Dr David Trevor	264.0	2.0	13.0	17.0	494.0	0.00408172236124498	0.023528339590571	0.00487704206525451	1.44374880551263E-6	0.286153846153846	59.0	0.17814508311374	21.252824858757	0.817416340721425	2.0	0.0	3.0	
Dr Dean, J.L.E.	Dexter, Dr David Trevor	264.0	3.0	15.0	27.0	579.0	0.00717981790974087	0.0483330239722456	0.00410084465890642	5.07375464976245E-7	0.283834586466165	66.0	0.0611890005897308	46.7693181818181	0.820514354066985	2.0	0.0	3.0	
Dr Dexter, D.T.		
Dr Dexter, D.T.	Dexter, Dr David Trevor	282.0	1.0	5.0	5.0	228.0	0.00549760670854621	0.0196646319477231	0.00635658369369587	2.24579687033267E-5	0.447619047619047	23.0	0.250578714638976	10.4565217391304	0.697101449275362	2.0	0.0	3.0	
Dr Dexter, D.T.		
Dr Dexter, D.T.		
Dr Dhillo, W.S.		
Dr Dhillo, W.S.	Dhillo, Dr Waljit Singh	144.0	1.0	17.0	17.0	2053.0	0.0179588485812509	0.010264581940467	0.00928500351246456	0.0121252010510895	0.30017006802721	153.0	0.112832293701176	43.1221570588185	0.880044021608542	1.0	1.0	3.0	
Dr Dhillo, W.S.	Dhillo, Dr Waljit Singh	144.0	2.0	23.0	37.0	2746.0	0.0089483913304217	0.0372251516998722	0.00597071748016777	6.29304439460295E-6	0.223057644110275	218.0	0.122450144008466	51.1314164697462	0.897042394206074	1.0	1.0	3.0	
Dr Dhillo, W.S.	Dhillo, Dr Waljit Singh	144.0	3.0	25.0	62.0	2881.0	0.00768366478059988	0.0250408387517941	0.00484020029971554	1.17759149031218E-5	0.227322404371584	2.0	0.828369140625	1.25	0.625	1.0	1.0	3.0	
Dr Dickinson, R.		
Dr Dickinson, R.	Dickinson, Dr Robert	29.0	1.0	2.0	3.0	47.0	0.00769664939196469	0.0370065272495351	0.00895786221691669	0.00809812076451478	0.328571428571428	26.0	0.126157887772775	17.8313116370808	0.849110077956231	0.0	0.0	6.0	
Dr Dickinson, R.	Domin, Dr Jan	266.0	2.0	9.0	12.0	545.0	0.00690753014979921	0.105838390953558	0.00605595011960749	3.16362404164626E-6	0.310782241014799	100.0	0.0706908523597642	33.0782559523809	0.751778544372294	2.0	0.0	3.0	
Dr Dickinson, R.	Domin, Dr Jan	266.0	3.0	11.0	21.0	582.0	0.00743174134517037	0.0688055513206166	0.00478786597616083	8.55826817773451E-6	0.137346580946814	82.0	0.0511689660331541	52.8393490655685	0.895582187552009	2.0	0.0	3.0	
Dr Dilworth, S.M.		
Dr Dilworth, S.M.	Dilworth, Dr Stephen Michael (Steve)	283.0	1.0	9.0	11.0	373.0	0.0186918628090571	0.052711938644301	0.00966838053170704	0.018891823673064	0.16313725490196	55.0	0.0433041287240457	46.3385375735375	0.908598775951717	2.0	0.0	6.0	
Dr Dilworth, S.M.		
Dr Dilworth, S.M.		
Dr Domin, J.		
Dr Domin, J.	Domin, Dr Jan	284.0	1.0	5.0	6.0	193.0	0.0095291849614801	0.0173269106185814	0.00881116519302435	0.00499586819814578	0.249230769230769	41.0	0.116226088462365	22.1531226903178	0.852043180396838	2.0	0.0	3.0	
Dr Domin, J.		
Dr Domin, J.		
Professor Donnelly, C.A.		
Professor Donnelly, C.A.	Donnelly, Professor Christl Ann	369.0	1.0	14.0	28.0	1482.0	 	 	 	 	 	 	 	 	 	3.0	0.0	5.0	
Professor Donnelly, C.A.	Donnelly, Professor Christl Ann	369.0	2.0	22.0	56.0	2139.0	0.0161699001233936	0.135485770014512	0.00555120325620364	3.06870719520775E-6	0.141062250142775	388.0	0.0634372859726591	93.5343793938123	0.908100770813712	3.0	0.0	5.0	
Professor Donnelly, C.A.	Donnelly, Professor Christl Ann	369.0	3.0	23.0	80.0	2554.0	0.0149894444080555	0.183725894132859	0.00479946892407762	2.06495364106905E-6	0.108958837772397	298.0	0.0426318183546054	108.214812619717	0.90936817327494	3.0	0.0	5.0	
Dr Donnelly, L.E.		
Dr Donnelly, L.E.	Donnelly, Dr Louise Elizabeth	145.0	1.0	19.0	23.0	1425.0	0.0780660152613562	0.201769113958645	0.0104623037782418	0.0727812931412381	0.157852777039596	555.0	0.0389947331237433	191.069984201517	0.897042179349847	1.0	0.0	4.0	
Dr Donnelly, L.E.	Donnelly, Dr Louise Elizabeth	145.0	2.0	26.0	35.0	1907.0	0.00533763693393575	0.00701962797924208	0.00539031373708067	8.41249773455339E-8	0.23885918003565	55.0	0.131522921179757	29.086419494484	0.855482926308353	1.0	0.0	4.0	
Dr Donnelly, L.E.	Donnelly, Dr Louise Elizabeth	145.0	3.0	26.0	42.0	2012.0	0.00277115778972454	0.00570390092607743	0.00450063095137369	1.17036764408212E-5	0.367965367965367	32.0	0.147416237412824	17.5733455882352	0.798788435828876	1.0	0.0	4.0	
Dr Dorling, A.		
Dr Dorling, A.	Dorling, Dr Anthony	253.0	1.0	10.0	14.0	255.0	0.0109952134170924	0.0460839015062151	0.00874322213999114	0.00807490487457626	0.2	53.0	0.144759663525035	26.3785608583055	0.879285361943519	2.0	1.0	3.0	
Dr Dorling, A.	Dorling, Dr Anthony	267.0	2.0	13.0	27.0	469.0	0.00690753014979921	0.0526574471353093	0.00610060594808246	5.83241130741155E-4	0.182875264270613	87.0	0.0848548458526699	38.7895457033388	0.881580584166791	2.0	1.0	3.0	
Dr Dorling, A.	Dorling, Dr Anthony	267.0	3.0	13.0	43.0	587.0	0.0464798738367435	0.398788656928367	0.00569827268513108	0.00336101188712418	0.3136119948156	764.0	0.0102171272489376	307.283074059374	0.832745458155485	2.0	1.0	3.0	
Dr Dumas, M.E.		
Dr Dumas, M.E.	Dumas, Dr Marc Emmanuel	30.0	1.0	5.0	6.0	145.0	0.0106287063031893	0.0187191060337796	0.00787495193842724	0.00131333669750358	0.253694581280788	36.0	0.110604520008203	23.8163580246913	0.821253724989356	0.0	0.0	6.0	
Dr Dumas, M.E.	Dumas, Dr Marc Emmanuel	30.0	2.0	13.0	16.0	742.0	0.00800645540090363	0.035236296493746	0.0061508847805734	0.00120271773966969	0.258823529411764	142.0	0.083604267356231	42.9367504735059	0.84189706810796	0.0	0.0	6.0	
Dr Dumas, M.E.	Dumas, Dr Marc Emmanuel	30.0	3.0	14.0	30.0	898.0	0.00554231557944909	0.0236638339081565	0.00494384484574799	6.6017918764442E-5	0.352008456659619	132.0	0.0955407587782687	35.1274608525072	0.798351383011528	0.0	0.0	6.0	
Professor Durham, S.R.		
Professor Durham, S.R.	Durham, Professor Stephen Reginald	370.0	1.0	15.0	21.0	1113.0	0.0344516687068896	0.137033800396998	0.0099379577300617	0.0235100812907858	0.14115762983299	170.0	0.0391353996882253	87.1027030812325	0.926624500864175	3.0	1.0	4.0	
Professor Durham, S.R.	Durham, Professor Stephen Reginald	370.0	2.0	26.0	51.0	2720.0	0.0155419428370482	0.178938455314803	0.00581022796077557	3.03138014441171E-6	0.0888476602762317	169.0	0.0410332480756844	93.7676599041983	0.947148079840387	3.0	1.0	4.0	
Professor Durham, S.R.	Durham, Professor Stephen Reginald	370.0	3.0	30.0	80.0	3166.0	0.0292231185098224	0.147402862789899	0.0051122047355846	0.00226349161967779	0.260561277802657	322.0	0.0181463307614783	194.514634757065	0.838425149814936	3.0	1.0	4.0	
Professor Dyson, P.J.		
Professor Dyson, P.J.	Dyson, Professor Peter Julian (Julian)	371.0	1.0	5.0	7.0	567.0	0.0153932987839293	0.0139469137243341	0.00896999025251792	0.00866887388780707	0.226480836236933	87.0	0.0918437449301599	36.0177729677729	0.857566023042213	3.0	0.0	3.0	
Professor Dyson, P.J.	Dyson, Professor Peter Julian (Julian)	371.0	2.0	8.0	15.0	736.0	0.00125591457269076	0.00281079509382517	0.00533845047227317	4.51136410701152E-6	0.464285714285714	12.0	0.217681637942702	6.13068181818181	0.766335227272727	3.0	0.0	3.0	
Professor Dyson, P.J.	Dyson, Professor Peter Julian (Julian)	371.0	3.0	11.0	27.0	817.0	0.00768366478059988	0.0974791545481434	0.0051646134567961	0.00126684840142858	0.144262295081967	6.0	0.297416919320692	3.23403361344537	0.539005602240896	3.0	0.0	3.0	
Dr Ebbels, T.M.D.		
Dr Ebbels, T.M.D.	Ebbels, Dr Timothy Mark David	31.0	1.0	7.0	9.0	539.0	0.0102621991892862	4.45168502076689E-4	0.00904321172310507	0.00921773496735083	0.843915343915344	69.0	0.120952766790871	15.1890065185259	0.542464518518784	0.0	0.0	6.0	
Dr Ebbels, T.M.D.	Ebbels, Dr Timothy Mark David	31.0	2.0	12.0	15.0	771.0	0.00219785050220884	0.00537977388417124	0.0051519998485629	2.14079683609102E-5	0.681318681318681	68.0	0.22541318771632	9.46763268096144	0.676259477211531	0.0	0.0	6.0	
Dr Ebbels, T.M.D.	Ebbels, Dr Timothy Mark David	31.0	3.0	16.0	34.0	1056.0	0.00491250699087533	0.00564071580275823	0.00449889571863292	3.70134622211227E-5	0.255060728744939	145.0	0.163420633033965	34.1043954786718	0.874471678940302	0.0	0.0	6.0	
Dr Eckersley, R.J.		
Dr Eckersley, R.J.	Eckersley, Dr Robert John	32.0	1.0	9.0	11.0	403.0	0.00916267784757702	0.00532456082733579	0.00826643578769658	0.00368952162269806	0.353333333333333	63.0	0.209494705874403	19.7672364672364	0.790689458689458	0.0	0.0	1.0	
Dr Eckersley, R.J.	Eckersley, Dr Robert John	32.0	2.0	14.0	24.0	628.0	0.00423871168283133	0.0288511515823646	0.00592325416682299	1.66054336097716E-6	0.253561253561253	107.0	0.138926978949747	22.898344459279	0.848086831825149	0.0	0.0	1.0	
Dr Eckersley, R.J.	Eckersley, Dr Robert John	32.0	3.0	15.0	40.0	681.0	0.00428269840230157	0.0297091859507354	0.00461281493369723	2.03370876203114E-5	0.126559714795008	48.0	0.0844813574370905	31.0296792328042	0.912637624494242	0.0	0.0	1.0	
Dr Edison, P.		
Dr Edison, P.	Edison, Dr Paul	146.0	1.0	2.0	2.0	10.0	0.00109952134170924	0.0	0.00825452100508374	0.00394477924694519	1.0	3.0	0.704274808404582	1.57142857142857	0.523809523809523	1.0	1.0	3.0	
Dr Edison, P.	Edison, Dr Paul	146.0	2.0	3.0	3.0	82.0	0.00109892525110442	0.0	0.00482001246406021	1.45247341147374E-6	1.0	7.0	0.401536795301263	1.79591836734693	0.256559766763848	1.0	1.0	3.0	
Dr Edison, P.	Edison, Dr Paul	146.0	3.0	7.0	14.0	305.0	0.00466058355544582	0.00521847820260978	0.00449365126807725	0.00126402229043916	0.382882882882882	95.0	0.12869636538629	29.3346548188653	0.792828508617982	1.0	1.0	3.0	
Professor Edwards, A.D.		
Professor Edwards, A.D.	Edwards, Professor Alexander David	372.0	1.0	12.0	16.0	710.0	0.104821034576281	0.560208500522246	0.0109804550507636	0.0725863715770066	0.0557408052555616	488.0	0.0153206101308179	275.328739905681	0.962687901768117	3.0	0.0	1.0	
Professor Edwards, A.D.	Edwards, Professor Alexander David	372.0	2.0	19.0	48.0	1866.0	0.0185247399471887	0.201411471772252	0.00640322920597007	3.30633342219842E-6	0.112849485730841	389.0	0.0439650206451965	109.73558126686	0.929962553108987	3.0	0.0	1.0	
Professor Edwards, A.D.	Edwards, Professor Alexander David	372.0	3.0	24.0	85.0	2283.0	0.0132259803600489	0.104816266618571	0.00508241543690642	0.00148137622891151	0.127655677655677	438.0	0.0778143149240179	97.1003988046611	0.924765702901534	3.0	0.0	1.0	
Professor Edwards, C.R.W.		
Professor Edwards, C.R.W.	Edwards, Professor Christopher R W	373.0	1.0	4.0	4.0	132.0	0.0117282276448985	0.00336731500194445	0.00851195492800528	0.00902012391807251	0.435483870967741	72.0	0.119003845861663	23.7760683760683	0.743002136752136	3.0	0.0	3.0	
Professor Edwards, C.R.W.	Edwards, Professor Christopher R W	373.0	2.0	7.0	10.0	180.0	0.00204086118062249	0.00623026562533419	0.00539012627181582	5.77293230748351E-4	0.538461538461538	24.0	0.184289967003048	8.84920634920635	0.68070818070818	3.0	0.0	3.0	
Professor Edwards, C.R.W.	Edwards, Professor Christopher R W	373.0	3.0	8.0	30.0	237.0	6.2980858857376E-4	2.64074462728303E-8	3.85167857289636E-6	5.1090771783974E-4	0.9	8.0	0.669921875	2.0	0.4	3.0	0.0	3.0	
Dr Edwards, M.R.		
Dr Edwards, M.R.	Edwards, Dr Michael Robert	33.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	 	 	0.0	0.0	4.0	
Dr Edwards, M.R.	Edwards, Dr Michael Robert	33.0	2.0	6.0	6.0	304.0	0.00361075439648595	0.00238716250302148	0.00544606362908468	1.50605522705987E-6	0.592885375494071	68.0	0.183607473591026	16.047385620915	0.697712418300653	0.0	0.0	4.0	
Dr Edwards, M.R.	Edwards, Dr Michael Robert	33.0	3.0	9.0	14.0	396.0	0.00592020073259335	0.00772111194965092	0.00469242920761593	1.93885941898989E-5	0.402405180388529	122.0	0.0966295540471102	34.6186861487289	0.736567790398487	0.0	0.0	4.0	
Dr Edwards, P.J.		
Dr Edwards, P.J.	Edwards, Dr Philip John (Eddie)	34.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	 	 	0.0	0.0	6.0	
Dr Edwards, P.J.	Edwards, Dr Philip John (Eddie)	34.0	2.0	0.0	0.0	0.0	0.00125591457269076	0.0	0.00446945767887248	3.62211979187094E-9	1.0	3.0	0.623891600175628	1.28578088578088	0.428593628593628	0.0	0.0	6.0	
Dr Edwards, P.J.	Edwards, Dr Philip John (Eddie)	34.0	3.0	0.0	3.0	0.0	8.81732024003265E-4	0.0	0.00424052946612246	4.9694545268102E-6	1.0	14.0	0.315517061345673	3.04183673469387	0.434548104956268	0.0	0.0	6.0	
Dr Elkington, P.T.G.		
Dr Elkington, P.T.G.	Elkington, Dr Paul Timothy George	147.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	 	 	1.0	1.0	3.0	
Dr Elkington, P.T.G.	Elkington, Dr Paul Timothy George	147.0	2.0	5.0	5.0	154.0	0.00141290389427711	2.94766439860786E-4	0.00510398456955887	4.87744595263815E-8	0.694444444444444	17.0	0.306252006181619	5.99607843137254	0.666230936819172	1.0	1.0	3.0	
Dr Elkington, P.T.G.	Elkington, Dr Paul Timothy George	147.0	3.0	8.0	13.0	214.0	0.00176346404800653	5.86994903787806E-4	0.00436918510888353	4.26925240650605E-7	0.505494505494505	26.0	0.216116670123413	10.970564725423	0.783611766101644	1.0	1.0	3.0	
Dr Elliott, G.D.		
Dr Elliott, G.D.	Elliott, Dr Gillian Daphne	148.0	1.0	4.0	4.0	107.0	 	 	 	 	 	 	 	 	 	1.0	0.0	3.0	
Dr Elliott, G.D.	Elliott, Dr Gillian Daphne	148.0	2.0	9.0	9.0	180.0	0.00125591457269076	0.0136103332872837	0.00412013896617726	7.59964193206339E-11	0.25	11.0	0.320738955208652	6.59090909090909	0.823863636363636	1.0	0.0	3.0	
Dr Elliott, G.D.	Elliott, Dr Gillian Daphne	148.0	3.0	9.0	12.0	194.0	8.81732024003265E-4	1.32037231364151E-6	5.3923500020549E-6	8.41802940232326E-4	0.38095238095238	8.0	0.40234375	5.0	0.714285714285714	1.0	0.0	3.0	
Professor Elliott, P.		
Professor Elliott, P.	Elliott, Professor Paul FMedSci	374.0	1.0	19.0	33.0	1128.0	0.0674373089581668	0.291274871814136	0.0102736648369393	0.0456548914634348	0.0711570444286053	312.0	0.0221377548960057	176.630754757225	0.959949754115355	3.0	1.0	5.0	
Professor Elliott, P.	Elliott, Professor Paul FMedSci	374.0	2.0	27.0	76.0	1982.0	0.0215075370573293	0.41181303591571	0.00649209961508963	6.05132725825369E-4	0.0691283812795191	295.0	0.0364746246843432	130.46721622761	0.952315446916864	3.0	1.0	5.0	
Professor Elliott, P.	Elliott, Professor Paul FMedSci	374.0	3.0	35.0	130.0	3427.0	0.0793558821602938	0.723169940154106	0.00607435739960502	0.00462654861424988	0.176485729426905	2602.0	0.0106357244392295	572.891419457788	0.909351459456807	3.0	1.0	5.0	
Dr Emerson, M.		
Dr Emerson, M.	Emerson, Dr Michael	35.0	1.0	1.0	1.0	21.0	0.00842966361977086	0.00368527266521676	0.00897237215067043	0.0075723560961862	0.490118577075098	23.0	0.0933821866094824	16.2020186335403	0.704435592762624	0.0	0.0	4.0	
Dr Emerson, M.	Emerson, Dr Michael	35.0	2.0	6.0	6.0	214.0	0.00439570100441768	0.00858726211229026	0.00486759646918588	2.50881023937536E-8	0.428571428571428	47.0	0.18907535070352	19.4521276595744	0.694718844984802	0.0	0.0	4.0	
Dr Emerson, M.	Emerson, Dr Michael	35.0	3.0	8.0	11.0	249.0	0.00390481324915731	0.0197310733619136	0.00401063666670686	1.06594879255931E-7	0.275268817204301	37.0	0.108229936303738	24.2972972972972	0.783783783783783	0.0	0.0	4.0	
Professor Enright, M.C.		
Professor Enright, M.C.	Enright, Professor Mark Charles	375.0	1.0	14.0	15.0	2458.0	0.0223569339480879	0.125492679936384	0.00927506348674438	0.0174195576180021	0.145901639344262	141.0	0.094100653274598	55.2758294699784	0.906161138852105	3.0	0.0	5.0	
Professor Enright, M.C.	Enright, Professor Mark Charles	375.0	2.0	25.0	35.0	3483.0	0.0171118360529116	0.134451013302168	0.0057289019508761	5.86208510864619E-4	0.221202854230377	183.0	0.0381093031955533	86.2898451730419	0.791649955715981	3.0	0.0	5.0	
Professor Enright, M.C.	Enright, Professor Mark Charles	375.0	3.0	29.0	46.0	3759.0	0.0115884780297571	0.0786306252701633	0.00413878049900616	1.64629969508877E-7	0.199952221691352	105.0	0.0428574519015719	75.9721088435374	0.82578379177758	3.0	0.0	5.0	
Dr Evans, P.C.		
Dr Evans, P.C.	Evans, Dr Paul Charles	149.0	1.0	5.0	10.0	152.0	 	 	 	 	 	 	 	 	 	1.0	0.0	4.0	
Dr Evans, P.C.	Evans, Dr Paul Charles	149.0	2.0	11.0	23.0	371.0	0.00423871168283133	0.0674810005249599	0.00511724152643163	3.54167740351468E-8	0.216524216524216	13.0	0.247134299698402	7.65384615384615	0.588757396449704	1.0	0.0	4.0	
Dr Evans, P.C.	Evans, Dr Paul Charles	149.0	3.0	13.0	43.0	520.0	0.00780962649831463	0.0402253749098186	0.00486222227078469	7.14899737517749E-6	0.22316234796404	192.0	0.0991657575949013	53.5006140986815	0.862913130623896	1.0	0.0	4.0	
Mr Faiz, O.D.		
Mr Faiz, O.D.	Faiz, Mr Omar Darius	150.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	 	 	1.0	1.0	6.0	
Mr Faiz, O.D.	Faiz, Mr Omar Darius	150.0	2.0	0.0	0.0	0.0	 	 	 	 	 	 	 	 	 	1.0	1.0	6.0	
Mr Faiz, O.D.	Faiz, Mr Omar Darius	150.0	3.0	4.0	21.0	40.0	0.00642404760345235	0.0658255939937746	0.00489330310814029	1.05629908994826E-5	0.139607843137254	6.0	0.324222502482141	4.13095238095238	0.688492063492063	1.0	1.0	6.0	
Dr Falchi, M.		
Dr Falchi, M.	Falchi, Dr Mario	36.0	1.0	11.0	16.0	546.0	0.00476459248074005	8.96460404756222E-7	0.00612586683386087	1.32490083813221E-5	0.846153846153846	19.0	0.26797095248052	5.64035087719298	0.43387314439946	0.0	0.0	5.0	
Dr Falchi, M.	Falchi, Dr Mario	36.0	2.0	15.0	37.0	792.0	0.0103612952246988	0.117080439647433	0.00496129498738867	4.02523724726265E-8	0.102564102564102	85.0	0.0614635375905189	60.3764705882352	0.914795008912655	0.0	0.0	5.0	
Dr Falchi, M.	Falchi, Dr Mario	36.0	3.0	18.0	62.0	1279.0	0.0367808215727076	0.188920593866014	0.00534438783093591	0.00113828485586302	0.160617615214423	481.0	0.0141831380604436	259.6971896548	0.889373937173975	0.0	0.0	5.0	
Professor Farrell, P.J.		
Professor Farrell, P.J.	Farrell, Professor Paul James FMedSci	376.0	1.0	14.0	17.0	649.0	0.0252889908593125	0.0353368734239272	0.00897261041006155	0.0101632046232783	0.188405797101449	128.0	0.0660394691173704	60.1821960055875	0.872205739211413	3.0	0.0	3.0	
Professor Farrell, P.J.	Farrell, Professor Paul James FMedSci	376.0	2.0	18.0	27.0	910.0	0.00533763693393575	0.0360174541417938	0.00477697884924028	1.51242397214201E-8	0.276292335115864	37.0	0.0986719216100739	3.02702702702704	0.0818115412710013	3.0	0.0	3.0	
